title,date,text,name
THE ADMINISTRATION'S STRATEGY IN AFGHANISTAN,12/16/2015,"    Mr. Jalali, I do not know what numbers are _x000D_
public and what numbers are not public, so, like Senator Kaine, _x000D_
I want to be very careful. But at a minimum, there is a massive _x000D_
turnover rate in the military. I do not even want to speak to _x000D_
what the official numbers are, but they were very large, at a _x000D_
minimum._x000D_
    I know that you have discussed the need for us to be there _x000D_
under this same arrangement for 5 years. Is that correct, in _x000D_
your written testimony? I think all of us, whenever we go to _x000D_
Afghanistan, we are taken to where the Afghan military is being _x000D_
trained, and we are seeing the maneuvers they are going _x000D_
through. While we appreciate the fact that people in _x000D_
Afghanistan are good fighters, it is hard to detect a real _x000D_
commitment and professionalism in that regard._x000D_
    I am just wondering if you could speak to the turnover rate _x000D_
and also the things we need to do over the next 5 years to _x000D_
ensure that Ghani is able to be successful and/or his _x000D_
successor.",corker
THE ADMINISTRATION'S STRATEGY IN AFGHANISTAN,12/16/2015,"    I know my time is up, and I obviously want to _x000D_
be courteous to the other members._x000D_
    Culturally, what is happening within the Afghan military _x000D_
where we have such a high percentage of people who leave each _x000D_
year, that then cause us--again to keep the numbers that we _x000D_
have in mind, we have a massive amount of training that we have _x000D_
each year. Therefore, you lack the experience on the ground _x000D_
that otherwise would be the case.",corker
THE ADMINISTRATION'S STRATEGY IN AFGHANISTAN,12/16/2015,    Ninety percent of the forces.,corker
THE ADMINISTRATION'S STRATEGY IN AFGHANISTAN,12/16/2015,"    Thank you._x000D_
    Dr. Vittori, I know others will ask you questions, I am _x000D_
sure, about corruption. We know that is a massive issue in the _x000D_
country. And, obviously, it cannot go forward productively _x000D_
without dealing with that. Thank you for being here._x000D_
    Senator Cardin?",corker
THE ADMINISTRATION'S STRATEGY IN AFGHANISTAN,12/16/2015,"    Thank you._x000D_
    Senator Kaine?",corker
THE ADMINISTRATION'S STRATEGY IN AFGHANISTAN,12/16/2015,"    I was going to say, they learned well.",corker
THE ADMINISTRATION'S STRATEGY IN AFGHANISTAN,12/16/2015,    Sure.,corker
THE ADMINISTRATION'S STRATEGY IN AFGHANISTAN,12/16/2015,"    We are about at that time, but I just want to _x000D_
follow up a little bit on that. I know when we go into a _x000D_
culture, and we want to make things happen quickly, we _x000D_
obviously are dealing with a culture where they are at that _x000D_
moment. We hope to have things put in place over time that _x000D_
cause corruption and other kinds of things to dissipate and go _x000D_
away. But when we begin, we are dealing with a culture as it _x000D_
is._x000D_
    I am just wondering if there are any lessons learned that _x000D_
you might be willing to share with us. When we enter a country _x000D_
like this on the front, do we sometimes send mixed signals _x000D_
relative to our actions in trying to generate immediate _x000D_
outcomes and our rhetoric as to what we want to see them do _x000D_
over time?_x000D_
    That is you, Doctor.",corker
THE ADMINISTRATION'S STRATEGY IN AFGHANISTAN,12/16/2015,"    Well, you gave the answer that I thought you _x000D_
would give._x000D_
    When we go in, we go in to a crisis mode. We want things to _x000D_
happen quickly. I think, again, we establish on the front end _x000D_
that--and I understand this may be out of necessity--but we _x000D_
start building on the existing culture of corruption, _x000D_
especially when you are dealing with people like we had in _x000D_
leadership there up until recent times._x000D_
    It just perpetuates that. It is almost I guess a joke. We _x000D_
hear the stories of our guys going in to meet with a former _x000D_
leader there about corruption, and then right behind him would _x000D_
be somebody coming in with suitcases, as you were talking _x000D_
about._x000D_
    So I think it is real challenge for us._x000D_
    On that note, moving back to the Ambassador, since you are _x000D_
on the private-sector side now and utilizing your experiences _x000D_
around the world to help look at things in a new way, just _x000D_
briefly, at 30,000 feet, do you have any advice for those of us _x000D_
who still are here on the inside as it relates to going into _x000D_
countries like Afghanistan, like Iraq, potentially portions of _x000D_
Syria, if you will? Any advice to us as we look at trying to _x000D_
reconfigure those, if you will, in our own image?",corker
THE ADMINISTRATION'S STRATEGY IN AFGHANISTAN,12/16/2015,"    Just to refresh our memory, those time spans, _x000D_
the years were?",corker
THE ADMINISTRATION'S STRATEGY IN AFGHANISTAN,12/16/2015,    Damaging to their society.,corker
THE ADMINISTRATION'S STRATEGY IN AFGHANISTAN,12/16/2015,"    Listen, you all have been very, very helpful. _x000D_
We thank you for the service you have provided our Nation and _x000D_
the service you are providing now on the outside. Hopefully, _x000D_
you will be back up to help us again in the future._x000D_
    If you would, we would like to leave the record open until _x000D_
the close of business Monday. And if questions come in, _x000D_
hopefully you will answer those fairly promptly.",corker
THE ADMINISTRATION'S STRATEGY IN AFGHANISTAN,12/16/2015,"    With that, without further ado, unless you _x000D_
would like to close with any kind of comments, and I see no _x000D_
nods, the meeting is adjourned. Thank you so much.",corker
UNITED NATIONS PEACEKEEPING AND OPPORTUNITIES FOR REFORM,12/9/2015,"    The Senate Foreign Relations Committee will _x000D_
come to order._x000D_
    I want to thank our witness. I know she has significant _x000D_
responsibilities right now at the U.N. Security Council. Ben _x000D_
and I had a chance this week to meet with her and all the _x000D_
members. Quite educational, I hope on both sides. But we _x000D_
certainly appreciate you being here, and I will introduce you _x000D_
in just a moment._x000D_
    Today's hearing will review the United Nations peacekeeping _x000D_
operations and explore opportunities for reform to make U.N. _x000D_
peacekeeping work better in U.S. national interests._x000D_
    As a permanent member of the Security Council and the _x000D_
largest contributor by far to the U.N. peacekeeping budget, the _x000D_
U.S. has a particular interest in how U.N. peacekeeping _x000D_
mandates are set and operations are carried out. The United _x000D_
States cannot be everywhere all the time. There is an important _x000D_
role for U.N. peacekeeping in supporting U.S. interests for _x000D_
security and stability around the world._x000D_
    Today's U.N. peacekeeping is evolving in many ways. _x000D_
Traditionally, missions have focused primarily on negotiating _x000D_
peace agreements, inserting blue helmets to separate _x000D_
conflicting parties to implement these agreements, and _x000D_
generally monitoring and keeping the peace._x000D_
    U.N. peacekeepers now are being asked to take on new and _x000D_
difficult responsibilities, such as civilian protection, _x000D_
disarming active combatants, or developing the capacity to _x000D_
engage on the antiterrorism front. These new missions and _x000D_
mandates raise many questions, which we certainly will be _x000D_
exploring today._x000D_
    What are the risks when U.N. peacekeepers actively engage _x000D_
combatants in a warzone? Do U.N. peacekeepers forgo their _x000D_
neutrality in these instances? And if so, what are the _x000D_
implications for our interests?_x000D_
    If U.N. peacekeepers are asked to provide logistics support _x000D_
in humanitarian crises such as the Ebola fight in West Africa, _x000D_
what challenges does that raise?_x000D_
    I am particularly concerned with recent disturbing reports _x000D_
of sexual exploitation and abuse by certain U.N. peacekeeping _x000D_
troops. The current U.N. policy is zero tolerance, but such _x000D_
abuses continue with disturbing regularity._x000D_
    So it is our hope to find some common sense ways to address _x000D_
these issues and explore these and other topics, such as the _x000D_
U.S. peacekeeping assessment._x000D_
    We again want to thank our distinguished witness for being _x000D_
here, and I will turn it over to our ranking member for his _x000D_
comments.",corker
UNITED NATIONS PEACEKEEPING AND OPPORTUNITIES FOR REFORM,12/9/2015,"    Thank you, Senator Cardin._x000D_
    We have two distinguished panels today, and we want to _x000D_
thank all who are here to share their wisdom._x000D_
    Our first witness is the Permanent Representative to the _x000D_
U.S. Mission to the United Nations, Samantha Power. We thank _x000D_
you for being here today with a very tight schedule._x000D_
    We also thank you for bringing Haley back, who served so _x000D_
well with Senator Coons here and was one of the bright people _x000D_
we had here on the committee amongst many._x000D_
    But we thank you both for being here. If you could keep _x000D_
your comments to about 5 minutes or so, we would appreciate it, _x000D_
and then we look forward to Q&A. Thank you._x000D_
_x000D_
   STATEMENT OF HON. SAMANTHA POWER, UNITED STATES PERMANENT _x000D_
REPRESENTATIVE TO THE UNITED NATIONS, UNITED STATES MISSION TO _x000D_
             THE UNITED NATIONS, NEW YORK, NEW YORK_x000D_
_x000D_
     Ambassador Power. Thank you so much, Mr. Chairman, Ranking _x000D_
Member Cardin, for convening this hearing. And thank you all, _x000D_
distinguished members of the committee, for making time to be _x000D_
here to discuss peacekeeping._x000D_
    This committee is acutely aware of the extent to which _x000D_
conflicts on the other side of the globe can come back and _x000D_
threaten American security. We have seen time and again how _x000D_
conflicts can displace millions of people, upend markets, and _x000D_
destabilize entire regions._x000D_
    All too recently and all too frequently, we have seen how _x000D_
such instability can attract and enable violent extremist _x000D_
groups, who exploit the vacuum of authority to terrorize _x000D_
civilians; recruit new members; and plan, launch, or inspire _x000D_
attacks._x000D_
    U.N. peacekeepers play a vital role in the international _x000D_
community's efforts to address war, violence, and instability. _x000D_
As President Obama said in September, ``We know that peace _x000D_
operations are not the solution to every problem, but they do _x000D_
remain one of the world's most important tools to address armed _x000D_
conflict.''_x000D_
    Peacekeepers can help resolve conflict, shore up stability, _x000D_
deny safe harbor to extremists, and protect civilians from _x000D_
atrocities, all of which serve core American interests and _x000D_
reflect deep American values, while ensuring greater burden-_x000D_
sharing by the international community._x000D_
    This administration has consequently been working _x000D_
aggressively to ensure that U.N. peacekeeping operations are _x000D_
better able to meet the demands of international peace and _x000D_
security, which, as has been noted by both the chairman and the _x000D_
ranking member, those requirements have changed considerably _x000D_
over just the last 20 years._x000D_
    Peacekeepers today are undertaking more missions. The _x000D_
number of uniformed personnel has risen from fewer than 20,000 _x000D_
15 years ago to over 100,000 today._x000D_
    They are assuming greater risk. Two-thirds of peacekeepers _x000D_
are operating in active conflicts, the highest percentage in _x000D_
history._x000D_
    And they are assigned broad and increasingly complex _x000D_
responsibilities, ranging from disarming armed groups to _x000D_
facilitating the safe delivery of humanitarian aid to _x000D_
protecting civilians from those who wish them harm._x000D_
    Today, 98 percent of uniformed personnel in U.N. missions _x000D_
around the world are under orders to protect civilians as part _x000D_
of their mandate. This is not your mother's peacekeeping, your _x000D_
father's peacekeeping, your grandfather's peacekeeping. It has _x000D_
evolved significantly._x000D_
    While peacekeeping has never been more important to _x000D_
American interests, it has also never been more demanding. And _x000D_
that is why, in September, President Obama issued the first _x000D_
presidential memorandum on multilateral peace operations in _x000D_
more than 20 years, directing a wide range of actions to _x000D_
strengthen and modernize U.N. operations, including by building _x000D_
partner capacity, providing U.S. support, and leading reform of _x000D_
U.N. peacekeeping._x000D_
    I just want to briefly, Mr. Chairman, touch on a few key _x000D_
lines of effort that we have pursued. These are described in _x000D_
greater detail in my written submission._x000D_
    First, we are working to ensure that countries with the _x000D_
will to perform 21st century peacekeeping, that they have the _x000D_
capacity to do so. One way we are doing this is through the _x000D_
African Peacekeeping Rapid Response Partnership, or APRRP, _x000D_
which President Obama announced in August 2014._x000D_
    Through APRRP, the United States is investing in the _x000D_
capacity of six African countries that have proven themselves _x000D_
leaders in peacekeeping. In exchange, these countries have _x000D_
committed to maintain the forces and equipment necessary to _x000D_
deploy rapidly._x000D_
    This initiative builds upon the Global Peace Operations _x000D_
Initiative launched under President George W. Bush, which is _x000D_
our primary tool for building partner-nation peacekeeping _x000D_
capacity, and it will help ensure that more soldiers deployed _x000D_
for peacekeeping missions will be fully prepared._x000D_
    I hope that the Senate and House will fully fund this _x000D_
important initiative in future years._x000D_
    Second, we are expanding the pool of troop- and police-_x000D_
contributing countries, and bringing advanced militaries back _x000D_
into peacekeeping. In September, President Obama convened a _x000D_
historic high-level summit, the first of its kind, at the U.N. _x000D_
to rally new commitments to peacekeeping, marking the _x000D_
culmination of a yearlong effort initiated by Vice President _x000D_
Biden at the previous U.N. General Assembly. Forty-nine _x000D_
countries participated and pledged nearly 50,000 additional _x000D_
troops and police._x000D_
    Not only that, more of these troops will now come from _x000D_
advanced militaries, who bring with them equipment and _x000D_
expertise that is critically needed on the ground. We saw this _x000D_
in Mali in January this year, when Dutch attack helicopters _x000D_
helped Bangladeshi infantry repel rebels who had opened fire on _x000D_
their camp, where civilians were taking refuge._x000D_
    The United States is making contributions in this respect _x000D_
as well as one part of our unrivaled contribution to global _x000D_
peace and security, looking specifically for ways to leverage _x000D_
our military's unique capabilities to support peacekeeping _x000D_
operations, including by enabling faster deployment by others._x000D_
    Third, we are working to ensure a higher standard of _x000D_
performance and conduct once peacekeeping contingents are _x000D_
deployed, specifically in two critical areas: the complete _x000D_
fulfillment of their mandates and the combating of sexual _x000D_
exploitation and abuse._x000D_
    The additional troops generated by the President's _x000D_
September summit will prove invaluable to both goals, by _x000D_
allowing the U.N. to be more selective as to which troops it _x000D_
deploys, and now giving it the leverage to repatriate poorly _x000D_
performing troops and police when necessary, and especially, of _x000D_
course, in instances where there are credible allegations of _x000D_
sexual abuse._x000D_
    With respect to mandate, when peacekeepers deploy in _x000D_
volatile situations, they have to be prepared to use force to _x000D_
defend themselves, to protect civilians, and to otherwise carry _x000D_
out their mandated tasks._x000D_
    Too often in the past, peacekeepers have shied away, even _x000D_
when atrocities are being perpetrated. A report by the U.N.'s _x000D_
internal oversight office in March last year found that in 507 _x000D_
attacks against civilians from 2010 to 2013, peacekeepers _x000D_
virtually never used force to protect those coming under _x000D_
attack. Thousands of civilians likely lost their lives as a _x000D_
result. This cannot continue, and a growing number of leading _x000D_
troop contributors agree. The 50,000 additional troops and _x000D_
police should enable more capable, more willing troops and _x000D_
police to staff these missions._x000D_
    The same is true on sexual exploitation and violence. And _x000D_
let me just state the obvious here. We share the outrage of _x000D_
everyone on this committee, all the American people who are _x000D_
focused on this issue. Peacekeepers must not abuse civilians. _x000D_
Sexual abuse and exploitation have no place, it goes without _x000D_
saying, again, in any society. It is especially abhorrent when _x000D_
committed by those who take advantage of the trust that _x000D_
communities are placing in the United Nations, and those _x000D_
responsible must be held accountable._x000D_
    Addressing this scourge will require continuing the _x000D_
important efforts begun by Secretary General Ban Ki-moon to _x000D_
strengthen the implementation of a zero-tolerance policy, _x000D_
including bolstering reporting and accountability measures, and _x000D_
pledging to set up an immediate response team to investigate _x000D_
certain cases. It will also require more vigilance and follow-_x000D_
through from troop-contributing countries._x000D_
    There must also be far more transparency in these _x000D_
investigations, to track cases and ensure that justice is _x000D_
served._x000D_
    The U.N. should be able to take advantage now of its newly _x000D_
expanded pool of soldiers and police by suspending from _x000D_
peacekeeping any country that does not take seriously the _x000D_
responsibility to investigate and, if necessary, prosecute _x000D_
credible allegations._x000D_
    The fourth and final priority, Mr. Chairman, is to press _x000D_
for bold institutional reforms within the U.N. itself. We have _x000D_
seen the U.N. secretariat make profound changes to _x000D_
peacekeeping, from improved logistics and sustainment to a more _x000D_
comprehensive approach to crisis situations that integrates _x000D_
military, police, and civilian tools. But much, much more needs _x000D_
to be done, and we have spearheaded efforts to enact further _x000D_
reforms, including longer troop rotations to preserve _x000D_
institutional memory, penalties for troops who show up without _x000D_
the necessary equipment to perform their duties._x000D_
    And we will continue to work aggressively to cut costs. The _x000D_
U.N. has already, thanks to U.S. leadership, cut the per-_x000D_
peacekeeper costs by roughly 17 percent since 2008. We are also _x000D_
working to advance the reforms proposed by the Secretary _x000D_
General's High-Level Independent Panel on U.N. Peace _x000D_
Operations, which are intended to address inadequate planning, _x000D_
slow troop deployment, uneven mission leadership, breakdowns in _x000D_
command-and-control, and a current set of rules around human _x000D_
resources and procurement designed for the conference rooms of _x000D_
New York and not the streets of Bangui._x000D_
    Let me conclude. In all of the areas I have just described, _x000D_
we have seen improvements, and the United States has played an _x000D_
instrumental role in making them possible. But there is much _x000D_
more to be done._x000D_
    We are not satisfied with peacekeepers fulfilling only _x000D_
parts, but not all, of their mandates; with peacekeepers _x000D_
standing up to protect civilians in some, but not all, _x000D_
situations; or with soldiers being held accountable for crimes _x000D_
or misconduct some, but not all, of the time._x000D_
    The role played by peacekeepers today is too important. For _x000D_
the sake of our own interests and security, as well as the _x000D_
millions of innocent people around the world whose lives may _x000D_
depend on peacekeepers, we will continue working to strengthen _x000D_
peacekeeping so that it is tailored for the 21st century _x000D_
threats peacekeepers face._x000D_
    We appreciate your interest and support and continued _x000D_
dialogue on these matters. Thank you.",corker
